timestamp,duration,session_id,source_ip,source_port,destination_ip,destination_port,protocol,num_auth_attempts
2025-09-11 20:15:07.122913,4,a3ea6e0e-6256-4662-88d6-cc1316814e71,161.81.122.225,43616,172.31.47.132,23,telnet,3
2025-09-11 20:29:52.095746,0,3f2e09b4-da83-458d-97f6-5f02117b3e99,208.115.211.60,25108,172.31.47.132,3389,rdp,0
2025-09-11 20:43:07.100389,10,2e6e2b0d-49fe-4027-b19b-22d1fb513cc7,135.237.125.174,49372,172.31.47.132,5432,postgresql,0
2025-09-11 20:43:17.389373,0,9b737e95-1ba3-44d8-b9e0-fa6f92a807b6,135.237.125.174,36024,172.31.47.132,5432,postgresql,0
2025-09-11 20:46:36.660665,30,a041501e-cdd3-4961-a144-bd08d3942874,79.124.8.120,39164,172.31.47.132,23,telnet,1
2025-09-11 20:51:59.228142,0,f23d6b84-3fb3-4d27-8b60-98cd7233907a,47.237.14.63,52670,172.31.47.132,23,telnet,3
2025-09-11 20:52:00.220200,0,cf4815f9-1ca9-449e-8814-50137b8f13ae,47.237.14.63,52682,172.31.47.132,23,telnet,3
2025-09-11 20:52:01.226267,0,8c7f840e-9974-40d6-8f7b-a16a3cd0c46c,47.237.14.63,52696,172.31.47.132,23,telnet,3
2025-09-11 20:52:02.216081,0,288f1ad3-335d-4432-a3ad-368a99161bed,47.237.14.63,52704,172.31.47.132,23,telnet,3
2025-09-11 20:52:03.226079,0,3c290e9c-3095-4746-83d0-366e2683b388,47.237.14.63,52772,172.31.47.132,23,telnet,3
2025-09-11 20:52:04.220676,0,09ab6b3e-3d48-437a-8680-cc3537dbc486,47.237.14.63,52780,172.31.47.132,23,telnet,3
2025-09-11 20:52:05.208392,0,7affe29e-6fb8-4168-9850-06dd8e71c09d,47.237.14.63,52788,172.31.47.132,23,telnet,3
2025-09-11 20:52:06.194245,0,31db8274-4e9b-4cd4-924a-841af5e73f7f,47.237.14.63,52794,172.31.47.132,23,telnet,3
2025-09-11 20:52:07.175787,0,c7d311ff-5b9b-4c6e-a248-a6d02b813e8a,47.237.14.63,52800,172.31.47.132,23,telnet,3
2025-09-11 20:52:08.165261,0,98190870-6437-4655-bc1c-1489987b0155,47.237.14.63,52806,172.31.47.132,23,telnet,3
2025-09-11 20:52:09.155746,0,73a894ab-6a52-41bb-ad19-149e956c2de6,47.237.14.63,52816,172.31.47.132,23,telnet,3
2025-09-11 20:52:10.147401,0,7ad51522-fd97-44f5-973d-13b898b2f263,47.237.14.63,52830,172.31.47.132,23,telnet,3
2025-09-11 20:52:11.141204,0,01c840b8-e5fc-4369-8053-5799f55ac3f9,47.237.14.63,52844,172.31.47.132,23,telnet,3
2025-09-11 20:52:12.173016,0,445a715e-10b4-4e37-b0a8-a24bb34887c6,47.237.14.63,52864,172.31.47.132,23,telnet,3
2025-09-11 20:52:13.183721,0,8b34e044-fe45-44fa-a953-65f9d054cecb,47.237.14.63,52878,172.31.47.132,23,telnet,3
2025-09-11 20:52:14.173396,0,aa462b25-5700-4760-aa37-94c68b750c3e,47.237.14.63,52896,172.31.47.132,23,telnet,3
2025-09-11 20:52:15.167354,0,462e2851-b0c1-4a77-9a7d-11aa6b9f5a72,47.237.14.63,52932,172.31.47.132,23,telnet,3
2025-09-11 20:52:16.169162,0,03372e5c-1633-4bd8-97b0-67134e31ce4e,47.237.14.63,52984,172.31.47.132,23,telnet,3
2025-09-11 20:52:17.160436,0,7f2905d7-f91d-448f-8745-acb12f3b5f6d,47.237.14.63,53000,172.31.47.132,23,telnet,3
2025-09-11 20:52:18.141722,0,d01b5ae6-b00a-4c52-bbe1-864617fc2964,47.237.14.63,53008,172.31.47.132,23,telnet,3
2025-09-11 20:52:19.151903,0,1485db4e-094d-40b9-aee9-ac9d95274428,47.237.14.63,53016,172.31.47.132,23,telnet,3
2025-09-11 20:52:20.158749,0,21d04f52-d49c-4369-b810-5a523e8ad0a5,47.237.14.63,53028,172.31.47.132,23,telnet,3
2025-09-11 20:52:21.190370,0,1ccf03a2-62f7-401d-9897-ac6222ece77d,47.237.14.63,53038,172.31.47.132,23,telnet,3
2025-09-11 20:52:22.177498,0,7ba4f91e-4358-4370-93aa-4df85e3d34ae,47.237.14.63,53050,172.31.47.132,23,telnet,3
2025-09-11 20:52:23.170057,0,ead28c3e-bfd2-4bce-9630-2e2465f9f3c2,47.237.14.63,53060,172.31.47.132,23,telnet,3
2025-09-11 20:52:24.176016,0,a58c1f88-2827-4fff-b5f1-06baf137a50f,47.237.14.63,53068,172.31.47.132,23,telnet,3
2025-09-11 20:52:25.158878,0,ad22c535-1696-45ab-9067-e3e2f017c354,47.237.14.63,53082,172.31.47.132,23,telnet,3
2025-09-11 20:52:26.162974,0,9c5fd739-bafe-4686-b7b2-0c0f34229b27,47.237.14.63,53096,172.31.47.132,23,telnet,3
2025-09-11 20:52:27.174986,0,1654b34d-f8de-45bb-89e5-b937348f4d5e,47.237.14.63,53112,172.31.47.132,23,telnet,3
2025-09-11 20:52:28.201810,0,39277771-f9a7-4966-b274-42aee33e5cd5,47.237.14.63,53124,172.31.47.132,23,telnet,3
2025-09-11 20:54:15.718045,4,cb48dd79-dec7-4e38-a7fb-a200dfae9016,213.10.76.214,59500,172.31.47.132,23,telnet,3
2025-09-11 20:55:06.008624,0,4545d585-dd09-459c-9ce4-7ff8661887ae,208.115.211.60,25168,172.31.47.132,3389,rdp,0
2025-09-11 20:57:41.869258,1,bfe00e7f-1514-4058-8ce8-4803aba2fcda,115.95.176.182,55256,172.31.47.132,23,telnet,3
2025-09-11 20:57:43.981005,1,b8d8525c-9c4f-41b5-8f9c-466b07812a73,115.95.176.182,55273,172.31.47.132,23,telnet,3
2025-09-11 20:57:46.024269,1,8a546ed7-d6f0-43d7-873f-eaf734c9b6c2,115.95.176.182,55288,172.31.47.132,23,telnet,3
2025-09-11 20:57:48.106376,1,409c0064-9839-4bd6-b13e-dd9656714fe6,115.95.176.182,55298,172.31.47.132,23,telnet,3
2025-09-11 20:57:50.098193,1,0d59f6cc-7737-4c9e-9f32-fd7d70a5badd,115.95.176.182,55307,172.31.47.132,23,telnet,3
2025-09-11 20:57:52.222332,1,619014b1-325d-412d-b9cf-d2b5cd57d120,115.95.176.182,55313,172.31.47.132,23,telnet,3
2025-09-11 20:57:54.247578,1,b228519a-d949-41c8-a38d-27ea4e3c0afa,115.95.176.182,55321,172.31.47.132,23,telnet,3
2025-09-11 20:57:56.230141,1,fc41ba4c-6f22-4bf5-9460-4d558bce2149,115.95.176.182,55324,172.31.47.132,23,telnet,3
2025-09-11 20:57:58.349127,1,1cf9f4a2-1c9c-4876-81c6-f58dec2a1af4,115.95.176.182,55327,172.31.47.132,23,telnet,3
2025-09-11 20:58:00.383998,1,70d37b0e-5475-4578-b931-4dd6f3b72379,115.95.176.182,55333,172.31.47.132,23,telnet,3
2025-09-11 21:02:10.676890,4,a5842612-77f5-4cfa-a7b2-492cb4aaea01,190.102.127.36,11458,172.31.47.132,23,telnet,3
2025-09-11 21:04:12.754634,1,43ee5a7e-b52e-4a58-a599-d5970a86d341,82.215.85.80,38583,172.31.47.132,23,telnet,3
2025-09-11 21:04:14.328418,1,d2c9e6d0-f1ee-4d00-bf1b-44c3d7161e88,82.215.85.80,38588,172.31.47.132,23,telnet,3
2025-09-11 21:04:15.856519,1,027f525b-6291-4964-ab01-085994fc530e,82.215.85.80,38594,172.31.47.132,23,telnet,3
2025-09-11 21:04:17.348122,1,bef4567a-f547-4858-b708-529e1962a280,82.215.85.80,38597,172.31.47.132,23,telnet,3
2025-09-11 21:04:18.843569,1,a8cb5ef5-1bf2-41e4-bd85-27170510aa24,82.215.85.80,38599,172.31.47.132,23,telnet,3
2025-09-11 21:04:20.534578,1,fa41b2fc-ffd5-4023-9155-78fc6178f1df,82.215.85.80,38601,172.31.47.132,23,telnet,3
2025-09-11 21:04:22.087321,1,6b9ceb85-85fa-4d7a-a4d4-65c4411d8429,82.215.85.80,38611,172.31.47.132,23,telnet,3
2025-09-11 21:04:23.602663,1,cb0b53bc-e645-49be-a44f-7cb785ced716,82.215.85.80,38621,172.31.47.132,23,telnet,3
2025-09-11 21:04:25.256124,1,4b12355d-7f07-42bb-a7d8-069c89440e5d,82.215.85.80,38627,172.31.47.132,23,telnet,3
2025-09-11 21:04:26.732806,1,993692ff-d826-4d18-8c64-f2a819692366,82.215.85.80,38631,172.31.47.132,23,telnet,3
2025-09-11 21:07:51.421435,1,79e09dcc-d0ac-44fc-9a7d-113e6103c9de,112.46.215.58,34443,172.31.47.132,23,telnet,3
2025-09-11 21:07:53.575986,1,a57f2f6f-06ae-43fe-96e6-45551ab92b95,112.46.215.58,34444,172.31.47.132,23,telnet,3
2025-09-11 21:07:55.718475,1,611a7fa5-3bf4-47d5-9481-52fdbea0fe6f,112.46.215.58,34445,172.31.47.132,23,telnet,3
2025-09-11 21:07:57.853055,1,788078c1-ad1f-4440-b007-feb48df4f53c,112.46.215.58,34446,172.31.47.132,23,telnet,3
2025-09-11 21:07:59.896643,1,788dcf8a-3509-4514-951a-c64887da2df2,112.46.215.58,34447,172.31.47.132,23,telnet,3
2025-09-11 21:08:01.958931,1,8ceff607-03ee-4214-b754-b68fb856f0f0,112.46.215.58,34448,172.31.47.132,23,telnet,3
2025-09-11 21:08:03.998386,1,dbad1a23-11a8-4c05-8e37-8895d1ee52bc,112.46.215.58,34449,172.31.47.132,23,telnet,3
2025-09-11 21:08:06.074704,1,680d18c7-a7d5-4367-baa2-82ed9d1d1aa4,112.46.215.58,34450,172.31.47.132,23,telnet,3
2025-09-11 21:08:08.173926,1,f52157c8-a2f6-4771-ac53-d926d1eed61f,112.46.215.58,34451,172.31.47.132,23,telnet,3
2025-09-11 21:08:10.199415,1,be6a7439-f96c-4b18-961d-08b3ba8b45fd,112.46.215.58,34452,172.31.47.132,23,telnet,3
2025-09-11 21:08:12.326138,1,afd31416-558c-44dc-9ecf-802a376bfdaa,112.46.215.58,34453,172.31.47.132,23,telnet,3
2025-09-11 21:08:14.253197,1,19d6c46f-528c-423e-a6e3-0c12bb00422c,112.46.215.58,34454,172.31.47.132,23,telnet,3
2025-09-11 21:08:16.353859,1,01796e9e-0a88-40ab-8d03-26d4316a34b2,112.46.215.58,34456,172.31.47.132,23,telnet,3
2025-09-11 21:08:18.466036,1,88a13559-0e66-4e63-b81e-9db4597d18d3,112.46.215.58,34457,172.31.47.132,23,telnet,3
2025-09-11 21:08:20.559111,1,31083839-97f4-45b4-864c-bdcc439853c8,112.46.215.58,34458,172.31.47.132,23,telnet,3
2025-09-11 21:08:22.704733,1,028cbc0f-5ae0-46d2-af86-7594435f30f4,112.46.215.58,34459,172.31.47.132,23,telnet,3
2025-09-11 21:08:24.752848,1,66ee77ce-1bcd-4579-8730-c74695dc2951,112.46.215.58,34460,172.31.47.132,23,telnet,3
2025-09-11 21:08:26.806641,1,3c01f6e0-f2a1-4fdf-a655-47d2217de223,112.46.215.58,34461,172.31.47.132,23,telnet,3
2025-09-11 21:08:28.894373,1,709e0699-f233-4e39-bcde-381f5d5ebc2c,112.46.215.58,34462,172.31.47.132,23,telnet,3
2025-09-11 21:08:30.955355,1,17125edb-780c-46ab-95da-9445793c913d,112.46.215.58,34463,172.31.47.132,23,telnet,3
2025-09-11 21:08:33.021256,1,5f69a414-89b6-449b-84c3-672400911f4f,112.46.215.58,34464,172.31.47.132,23,telnet,3
2025-09-11 21:08:35.036740,1,e5e015a4-1f57-4d3f-88eb-a93c75e4b3ca,112.46.215.58,34465,172.31.47.132,23,telnet,3
2025-09-11 21:08:36.880689,1,fd360596-9021-4b4e-8596-40ce156e49b6,112.46.215.58,34466,172.31.47.132,23,telnet,3
2025-09-11 21:08:39.017585,1,83ba755f-b134-4872-9866-dcb774080c2e,112.46.215.58,34467,172.31.47.132,23,telnet,3
2025-09-11 21:08:40.829700,1,0b7a98d6-4493-4865-9e96-b9dd761b4040,112.46.215.58,34468,172.31.47.132,23,telnet,3
2025-09-11 21:08:42.940778,1,bd4ac38b-7886-4c90-88da-5c09463e39b6,112.46.215.58,34469,172.31.47.132,23,telnet,3
2025-09-11 21:08:44.743720,1,af2e055d-5dcd-4f98-b23b-fdd1dbc06c71,112.46.215.58,34470,172.31.47.132,23,telnet,3
2025-09-11 21:08:46.787478,1,3a5e9c6f-a5da-4910-a7b6-21fedecabb50,112.46.215.58,34471,172.31.47.132,23,telnet,3
2025-09-11 21:08:48.882621,1,268a449d-3d0a-46ec-8781-0f5dd1e2f5d1,112.46.215.58,34472,172.31.47.132,23,telnet,3
2025-09-11 21:08:50.996514,1,20e0a8d6-d30d-44f6-861f-8d92e6cafbb1,112.46.215.58,34473,172.31.47.132,23,telnet,3
2025-09-11 21:08:52.866690,1,b50249dd-8ac6-481c-a016-b227592e4c95,112.46.215.58,34474,172.31.47.132,23,telnet,3
2025-09-11 21:08:54.866885,1,594d5d87-ace0-4d97-9c99-91d74efb3f60,112.46.215.58,34475,172.31.47.132,23,telnet,3
2025-09-11 21:08:56.964939,1,71e6e898-9847-4751-9bff-6bba5aa1ec28,112.46.215.58,34476,172.31.47.132,23,telnet,3
2025-09-11 21:08:58.776593,1,69b4e566-ebe4-44ac-9a3f-7e9e7c2c55d8,112.46.215.58,34477,172.31.47.132,23,telnet,3
2025-09-11 21:09:00.822847,1,7a34329f-8618-4983-882c-67a266af210d,112.46.215.58,34478,172.31.47.132,23,telnet,3
2025-09-11 21:09:02.911921,1,ae343cb1-208f-4163-a929-86d2d85f230f,112.46.215.58,34479,172.31.47.132,23,telnet,3
2025-09-11 21:09:04.982110,1,9fe74f3a-1ba3-4b91-beea-1e7ab0b724ca,112.46.215.58,34480,172.31.47.132,23,telnet,3
2025-09-11 21:09:07.060219,1,913ff036-54be-4f63-b5fb-4373fede8018,112.46.215.58,34481,172.31.47.132,23,telnet,3
2025-09-11 21:09:09.137822,1,76da4edc-0113-4553-948e-4a8316c046d0,112.46.215.58,34482,172.31.47.132,23,telnet,3
2025-09-11 21:09:11.218324,1,29a74504-579b-4bce-b890-b26e973969e1,112.46.215.58,34483,172.31.47.132,23,telnet,3
2025-09-11 21:09:13.302091,1,6aa81cd7-32e9-4c64-b5cc-57670d3d9ad1,112.46.215.58,34484,172.31.47.132,23,telnet,3
2025-09-11 21:09:15.327436,1,af4deeae-fbeb-4ef0-89d0-44f7ce91c972,112.46.215.58,34485,172.31.47.132,23,telnet,3
2025-09-11 21:09:17.449200,1,1e8a7233-c781-46b9-9c18-4834379f4035,112.46.215.58,34486,172.31.47.132,23,telnet,3
2025-09-11 21:09:19.505706,1,f0da59a5-47a1-4a3b-8822-76a7a1d5ab12,112.46.215.58,34487,172.31.47.132,23,telnet,3
2025-09-11 21:09:21.521502,1,43072a1c-42ee-4d29-bdc3-2c4894c90bd8,112.46.215.58,34488,172.31.47.132,23,telnet,3
2025-09-11 21:09:23.398022,1,833c9273-a937-43cf-9d2f-3e3724be5103,112.46.215.58,34489,172.31.47.132,23,telnet,3
2025-09-11 21:09:25.402881,1,a0011f88-762f-4dba-af49-16a325ef428e,112.46.215.58,34490,172.31.47.132,23,telnet,3
2025-09-11 21:09:27.478504,1,d4e0de5e-0588-4c0d-84b9-1a0c97ac3ef5,112.46.215.58,34491,172.31.47.132,23,telnet,3
2025-09-11 21:09:29.610750,1,033ad651-ef94-4abb-8c0d-b0df8b14a89e,112.46.215.58,34492,172.31.47.132,23,telnet,3
2025-09-11 21:09:31.425218,1,df79a3ef-fe61-4cea-a425-159b2de5bce3,112.46.215.58,34493,172.31.47.132,23,telnet,3
2025-09-11 21:09:33.472743,1,4cc48576-97cd-40e5-82ff-629c9b482de6,112.46.215.58,34494,172.31.47.132,23,telnet,3
2025-09-11 21:09:35.481018,1,59c7714c-0932-4786-b8a4-9d8e635eccd3,112.46.215.58,34495,172.31.47.132,23,telnet,3
2025-09-11 21:09:37.492751,1,49d8ecb6-aac1-4591-b24d-a8d58eeca76d,112.46.215.58,34496,172.31.47.132,23,telnet,3
2025-09-11 21:09:39.318112,1,fcc62297-7e8d-4f58-9a91-e4528eb96eca,112.46.215.58,34497,172.31.47.132,23,telnet,3
2025-09-11 21:09:41.314898,1,6b077dd0-9a9f-4cbd-9ba5-af3d4439272a,112.46.215.58,34498,172.31.47.132,23,telnet,3
2025-09-11 21:09:43.310030,1,a2deb6bc-7e58-4da8-9dab-97fcfbc83aa0,112.46.215.58,34499,172.31.47.132,23,telnet,3
2025-09-11 21:09:45.320597,1,416db2a6-0f81-4301-ad98-50ac16603f7f,112.46.215.58,34500,172.31.47.132,23,telnet,3
2025-09-11 21:09:47.327647,1,8be28e11-5aa6-4309-89f3-b73fdf54a205,112.46.215.58,34501,172.31.47.132,23,telnet,3
2025-09-11 21:09:49.416350,1,6eec8866-8029-4526-a47e-c47a4fc0d210,112.46.215.58,34502,172.31.47.132,23,telnet,3
2025-09-11 21:09:51.478051,1,6a888c60-560c-46b0-9af5-545f98def521,112.46.215.58,34503,172.31.47.132,23,telnet,3
2025-09-11 21:09:53.669211,1,5c2de12d-c099-45e0-98d4-ece4f529fe3a,112.46.215.58,34504,172.31.47.132,23,telnet,3
2025-09-11 21:09:55.772442,1,08582329-0b91-46e9-b7a7-0f274a27a632,112.46.215.58,34505,172.31.47.132,23,telnet,3
2025-09-11 21:09:57.820704,1,51e928e9-df81-4c9f-b433-9f0cedc367e9,112.46.215.58,34506,172.31.47.132,23,telnet,3
2025-09-11 21:09:59.637021,1,fc0b32da-ac2d-4401-8e02-12f150e9787b,112.46.215.58,34507,172.31.47.132,23,telnet,3
2025-09-11 21:10:01.676204,1,f43df191-af46-4369-bcaa-268a9434e776,112.46.215.58,34508,172.31.47.132,23,telnet,3
2025-09-11 21:10:03.682197,1,4f7f13b5-9984-4d5e-8663-36f3eb56a758,112.46.215.58,34509,172.31.47.132,23,telnet,3
2025-09-11 21:10:05.474128,1,61d6daeb-bb01-49ca-a465-258535088243,112.46.215.58,34510,172.31.47.132,23,telnet,3
2025-09-11 21:10:07.563779,1,7c2a6ac8-9027-4769-b3a1-de012a98a668,112.46.215.58,34511,172.31.47.132,23,telnet,3
2025-09-11 21:10:09.707290,1,8353ad52-987b-4b2e-8350-4f7099d25272,112.46.215.58,34512,172.31.47.132,23,telnet,3
2025-09-11 21:10:11.838362,1,dfb86882-d7f2-42b4-958f-fee07f9974c0,112.46.215.58,34513,172.31.47.132,23,telnet,3
2025-09-11 21:10:13.877047,1,6ad4fc3f-156d-479a-bc38-6858944d0cea,112.46.215.58,34514,172.31.47.132,23,telnet,3
2025-09-11 21:10:15.920633,1,1a8529cb-a1c6-4ae4-b9e4-95fc85ae779d,112.46.215.58,34515,172.31.47.132,23,telnet,3
2025-09-11 21:10:17.977601,1,8898041a-e978-42cf-a0fe-aeb33f19284f,112.46.215.58,34516,172.31.47.132,23,telnet,3
2025-09-11 21:10:19.744684,1,4dd285dd-1586-4d36-a062-6c46c3adb62d,112.46.215.58,34517,172.31.47.132,23,telnet,3
2025-09-11 21:10:21.812504,1,eef6fea2-d392-4f9c-8829-622c9a6a2edb,112.46.215.58,34518,172.31.47.132,23,telnet,3
2025-09-11 21:10:23.857146,1,cf575c56-4a8e-463c-858e-6ed7ac52a8aa,112.46.215.58,34519,172.31.47.132,23,telnet,3
2025-09-11 21:10:25.637859,1,8912de2c-0085-4bad-849e-ae5c8ac1b642,112.46.215.58,34520,172.31.47.132,23,telnet,3
